NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription
SOEM1,13246,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6005.1,AMM 6PC,-,-46.0,0.0,0,----,----,-
SOEM1,13265,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM6407.1,AMM 2PB,-,-45.7,-45.6,0,U07a,U08c,-
SOEM1,13264,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3508.1,AMM 6PC,-,-47.6,0.0,0,----,----,-
SOEM1,13258,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5943.1,AMM 2PB,-,-45.7,0.0,0,----,----,-
SOEM1,13259,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3506.1,AMM 6PC,-,-42.0,-42.0,0,U06a,u02e,-
SOEM1,13263,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BM3520.1,AMM 6PC,-,-46.0,-45.8,0,U20c,U83a,-
SOEM1,13270,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4264.1,AMM 2PB,-,-44.8,-44.9,0,T64a,TT3m,-
SOEM1,13295,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5906.1,AMM 2PB,-,-49.2,0.0,0,----,----,-
SOEM1,13293,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5384.1,AMM 2PB,-,-41.6,-41.6,0,584a,A37e,-
SOEM1,13271,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2579.1,AMM 2PB,-,-42.3,-42.2,0,C79b,C42c,-
SOEM1,13277,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5051.1,AMM 2PB,-,-35.7,-35.7,0,251d,h80b,-
SOEM1,13280,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1695-TN1.1,AMM 6PC,-,-52.3,-52.3,0,A95e,210b,-
SOEM1,13280,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1695-TN1.1,AMM 6PC,-,-43.8,0.0,0,----,----,-
SOEM1,13306,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5289.1,AMM 2PB,-,-49.5,-49.5,0,h89a,204d,-
SOEM1,13303,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6216.1,AMM 2PB,-,-99.9,-92.1,0,f16a,ATJn,PM Failure - NE PM data is invalid
SOEM1,13300,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5019.1,AMM 6PC,-,-46.7,-46.5,0,219d,h46a,-
SOEM1,13319,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0629.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,13316,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0660.1,AMM 6PC,-,-40.4,-40.4,0,J60d,J71b,-
SOEM1,13317,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0691.1,AMM 2PB,-,-38.8,0.0,0,----,----,-
SOEM1,13282,F10/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5010.1,AMM 20PB,-,-47.6,0.0,0,----,----,-
SOEM1,13282,F7/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5010.1,AMM 20PB,-,-48.9,0.0,0,----,----,-
SOEM1,13282,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5010.1,AMM 20PB,-,-55.8,-56.6,0,210f,680a,-
SOEM1,13282,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5010.1,AMM 20PB,-,-43.8,-43.9,0,210b,A95e,-
SOEM1,13297,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5492.1,AMM 2PB,-,-47.0,0.0,0,----,----,-
SOEM1,13327,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6113.1,AMM 2PB,-,-45.1,0.0,0,----,----,-
SOEM1,13337,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6114.1,AMM 2PB,-,-48.2,-48.2,0,J14a,J25h,-
SOEM1,13328,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6111.1,AMM 2PB,-,-46.4,0.0,0,----,----,-
SOEM1,13365,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1535.1,AMM 2PB,-,-47.3,-47.1,0,Z35f,Z86f,-
SOEM1,13315,F6/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT07.1,AMM 20PB,-,-47.0,0.0,0,----,----,-
SOEM1,13315,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT07.1,AMM 20PB,-,-47.9,0.0,0,----,----,-
SOEM1,13315,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT07.1,AMM 20PB,-,-40.4,0.0,0,----,----,-
SOEM1,13315,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJT07.1,AMM 20PB,-,-41.6,-41.5,0,JT7k,j49k,-
SOEM1,13338,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6107.1,AMM 2PB,-,-46.4,0.0,0,----,----,-
SOEM1,13329,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6106.1,AMM 2PB,-,-38.2,0.0,0,----,----,-
SOEM1,13354,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5717.1,AMM 2PB,-,-67.4,0.0,0,----,----,-
SOEM1,13358,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5730.1,AMM 2PB,-,-46.4,-46.4,0,130b,ZTEb,-
SOEM1,13333,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0628-TN1.1,AMM 6PC,-,-46.4,-46.4,0,J28e,J87a,-
SOEM1,13359,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5734.1,AMM 2PB,-,-39.8,0.0,0,----,----,-
SOEM1,13325,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0688-TN1.1,AMM 6PC,-,-46.7,-46.4,0,J88b,j12a,-
SOEM1,13325,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0688-TN1.1,AMM 6PC,-,-45.7,0.0,0,----,----,-
SOEM1,13343,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5703.1,AMM 6PC,-,-45.1,0.0,0,----,----,-
SOEM1,13347,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1588.1,AMM 6PC,-,-45.1,0.0,0,----,----,-
SOEM1,13347,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1588.1,AMM 6PC,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,13355,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5603.1,AMM 6PC,-,-40.4,0.0,0,----,----,-
SOEM1,13341,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5713.1,AMM 2PB,-,-46.7,0.0,0,----,----,-
SOEM1,13377,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1513.1,AMM 2PB,-,-43.8,0.0,0,----,----,-
SOEM1,13357,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5708.1,AMM 2PB,-,-50.4,0.0,0,----,----,-
SOEM1,13381,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1524.1,AMM 6PC,-,-48.2,0.0,0,----,----,-
SOEM1,13373,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5705.1,AMM 2PB,-,-45.4,-45.4,0,105a,Z26c,-
SOEM1,13367,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5712.1,AMM 2PB,-,-43.5,0.0,0,----,----,-
SOEM1,13372,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1526-TN1.1,AMM 6PC,-,-49.5,-49.5,0,Z26f,196a,-
SOEM1,13372,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1526-TN1.1,AMM 6PC,-,-33.8,-33.8,0,Z26g,Z28e,-
SOEM1,13379,F8/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT18-ALT07-TN01.1,AMM 20PB,-,-42.9,0.0,0,----,----,-
SOEM1,13379,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT18-ALT07-TN01.1,AMM 20PB,-,-40.1,0.0,0,----,----,-
SOEM1,13379,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT18-ALT07-TN01.1,AMM 20PB,-,-42.6,-42.8,0,ATJa,581d,-
SOEM1,13379,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT18-ALT07-TN01.1,AMM 20PB,-,-36.6,-36.5,0,ATJa,h46e,-
SOEM1,13379,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT18-ALT07-TN01.1,AMM 20PB,-,-35.1,-35.1,0,ATJc,h46g,-
SOEM1,13383,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1516.1,AMM 2PB,-,-49.8,0.0,0,----,----,-
SOEM1,13366,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1562.1,AMM 6PC,-,-34.1,-34.3,0,Z62d,111a,-
SOEM1,13366,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1562.1,AMM 6PC,-,-34.7,0.0,0,----,----,-
SOEM1,13384,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5256.1,AMM 2PB,-,-42.9,-42.9,0,h56b,208a,-
SOEM1,13388,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1500.1,AMM 2PB,-,-43.5,-43.2,0,Z00a,Z87b,-
SOEM1,13418,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5469.1,AMM 2PB,-,-51.4,-51.3,0,569b,h48a,-
SOEM1,13370,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1528.1,AMM 20PB,-,-43.2,0.0,0,----,----,-
SOEM1,13370,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1528.1,AMM 20PB,-,-44.2,-44.2,0,Z28i,ZT1x,-
SOEM1,13370,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1528.1,AMM 20PB,-,-42.3,0.0,0,----,----,-
SOEM1,13368,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO5711.1,AMM 2PB,-,-34.1,0.0,0,----,----,-
SOEM1,13392,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5052.1,AMM 6PC,-,-47.9,-47.7,0,252b,209c,-
SOEM1,13391,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5389.1,AMM 2PB,-,-44.5,0.0,0,----,----,-
SOEM1,13446,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5443.1,AMM 2PB,-,-44.2,-44.2,0,543b,L63b,-
SOEM1,13436,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1644-TN1.1,AMM 6PC,-,-42.9,0.0,0,----,----,-
SOEM1,13437,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1644-TN2.2,AMM 6PC,-,-46.7,-46.6,0,A44a,645b,-
SOEM1,13437,F5/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1644-TN2.2,AMM 6PC,-,-47.0,0.0,0,----,----,-
SOEM1,13433,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5280.1,AMM 2PB,-,-45.4,-45.4,0,h80a,524c,-
SOEM1,13445,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5317.1,AMM 6PC,-,-42.6,-42.6,0,517b,A79k,-
SOEM1,13426,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4956-TN2.2,AMM 6PC,-,-36.3,0.0,0,----,----,-
SOEM1,13426,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4956-TN2.2,AMM 6PC,-,-35.4,-35.4,0,L56z,L75z,-
SOEM1,13442,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5921.1,AMM 2PB,-,-47.6,0.0,0,----,----,-
SOEM1,13454,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5083.1,AMM 2PB,-,-42.3,0.0,0,----,----,-
SOEM1,13471,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT28.1,AMM 6PC,-,-40.1,-40.1,0,ATRa,ATTb,-
SOEM1,13430,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5324.1,AMM 6PC,-,-44.8,-44.8,0,524c,h80a,-
SOEM1,13430,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5324.1,AMM 6PC,-,-41.3,0.0,0,----,----,-
SOEM1,13421,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5075-TN1.1,AMM 6PC,-,-50.4,-50.3,0,275c,265a,-
SOEM1,13421,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5075-TN1.1,AMM 6PC,-,-93.4,-93.4,0,275d,h84a,-
SOEM1,13455,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1645-TN1.2,AMM 6PC,-,-44.5,-44.5,0,A45g,299a,-
SOEM1,13469,F4/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1627.1,AMM 6PC,-,-57.0,0.0,0,----,----,-
SOEM1,13469,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1627.1,AMM 6PC,-,-47.9,0.0,0,----,----,-
SOEM1,13458,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5056.1,AMM 2PB,-,-40.1,0.0,0,----,----,-
SOEM1,13470,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT29.1,AMM 2PB,-,-40.1,0.0,0,----,----,-
SOEM1,13496,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-ALT01 Bridge BEZ-BKH.1,AMM 2PB,-,-,-,0,----,----,PM Collection failure as object not enabled on NE
SOEM1,13460,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALPOS05-Dely brahim.1,AMM 2PB,-,-39.8,-39.8,0,AP5a,L75r,-
SOEM1,13516,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5449.1,AMM 2PB,-,-39.5,0.0,0,----,----,-
SOEM1,13474,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5342.1,AMM 2PB,-,-40.7,0.0,0,----,----,-
SOEM1,13476,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5335.1,AMM 2PB,-,-45.7,0.0,0,----,----,-
SOEM1,13512,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4930.1,AMM 6PC,-,-49.2,-49.2,0,430a,A02h,-
SOEM1,13512,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4930.1,AMM 6PC,-,-39.8,0.0,0,----,----,-
SOEM1,13443,F6/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1679-TN2-DIR-AL1677-1676-AL5039.2,AMM 20PB,-,-42.6,0.0,0,----,----,-
SOEM1,13443,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1679-TN2-DIR-AL1677-1676-AL5039.2,AMM 20PB,-,-37.9,0.0,0,----,----,-
SOEM1,13443,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1679-TN2-DIR-AL1677-1676-AL5039.2,AMM 20PB,-,-40.1,-40.1,0,A79d,A77c,-
SOEM1,13443,F7/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1679-TN2-DIR-AL1677-1676-AL5039.2,AMM 20PB,-,-37.9,0.0,0,----,----,-
SOEM1,13482,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5441.1,AMM 2PB,-,-42.0,-42.0,0,641b,ATD1,-
SOEM1,13518,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5459.1,AMM 2PB,-,-99.9,0.0,0,TRMA,TRMB,PM Failure - NE PM data is invalid
SOEM1,13544,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ6129.1,AMM 2PB,-,-45.4,-45.4,0,j29a,J20d,-
SOEM1,13537,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJPOS02_AKBOU.1,AMM 2PB,-,-73.6,-73.3,0,JP2a,J37g,-
SOEM1,13533,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5493.1,AMM 2PB,-,-38.5,0.0,0,----,----,-
SOEM1,13535,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0637-TN1.1,AMM 6PC,-,-36.3,-36.1,0,J37b,J61b,-
SOEM1,13543,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0693.1,AMM 2PB,-,-49.5,-49.4,0,J93a,J86b,-
SOEM1,13540,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0620.1,AMM 6PC,-,-36.0,-36.0,0,J20c,J30b,-
SOEM1,13553,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6236.1,AMM 2PB,-,-39.8,0.0,0,----,----,-
SOEM1,13558,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5018.1,AMM 2PB,-,-45.4,0.0,0,----,----,-
SOEM1,13556,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL6231.1,AMM 2PB,-,-50.1,-50.1,0,f31a,L20e,-
SOEM1,13541,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0630.1,AMM 2PB,-,-38.8,-38.7,0,J30c,J32b,-
SOEM1,13581,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0615.1,AMM 2PB,-,-47.6,0.0,0,J15c,J27c,-
SOEM1,13549,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1617.1,AMM 6PC,-,-43.2,0.0,0,----,----,-
SOEM1,13565,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4985.1,AMM 6PC,-,-40.4,0.0,0,----,----,-
SOEM1,13565,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4985.1,AMM 6PC,-,-30.4,0.0,0,----,----,-
SOEM1,13616,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1514.1,AMM 2PB,-,-49.2,-49.2,0,Z14c,ZP3a,-
SOEM1,13590,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5353.1,AMM 2PB,-,-46.0,-46.0,0,553b,n58a,-
SOEM1,13634,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0686.1,AMM 6PC,-,-48.9,-48.9,0,J86b,J93a,-
SOEM1,13631,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0675.1,AMM 6PC,-,-46.7,-46.7,0,J75c,J80a,-
SOEM1,13631,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BJ0675.1,AMM 6PC,-,-45.4,0.0,0,----,----,-
SOEM1,13552,F19/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4910.1,AMM 20PB,-,-46.4,0.0,0,----,----,-
SOEM1,13552,F7/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4910.1,AMM 20PB,-,-47.0,0.0,0,----,----,-
SOEM1,13552,1/13.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4910.1,AMM 20PB,-,-41.6,-41.8,0,L10h,687a,-
SOEM1,13552,F20/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4910.1,AMM 20PB,-,-50.1,0.0,0,----,----,-
SOEM1,13620,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6004.1,AMM 6PC,-,-44.8,0.0,0,----,----,-
SOEM1,13622,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2522.1,AMM 2PB,-,-43.8,0.0,0,----,----,-
SOEM1,13595,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TOT02-TN1.2,AMM 20PB,-,-28.2,-28.1,0,ZT2b,ZT1f,-
SOEM1,13614,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1515.1,AMM 6PC,-,-45.7,-46.3,0,Z15b,ZT2c,-
SOEM1,13655,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1683.1,AMM 6PC,-,-49.2,-48.9,0,A83b,A78c,-
SOEM1,13686,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-AL4978.1,AMM 2PB,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,13654,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5458.1,AMM 2PB,-,-44.8,0.0,0,----,----,-
SOEM1,13656,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1686.1,AMM 2PB,-,-99.9,0.0,0,----,----,PM Failure - NE PM data is invalid
SOEM1,13643,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-CO2508.1,AMM 6PC,-,-39.1,-39.1,0,C08b,CT3c,-
SOEM1,13663,F8/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM2 dir ALT04.1,AMM 20PB,-,-39.8,0.0,0,----,----,-
SOEM1,13663,F17/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM2 dir ALT04.1,AMM 20PB,-,-49.5,0.0,0,----,----,-
SOEM1,13663,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM2 dir ALT04.1,AMM 20PB,-,-89.0,-89.0,0,AT7p,A25h,-
SOEM1,13653,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4914.1,AMM 6PC,-,-47.3,-47.3,0,L14b,L15c,-
SOEM1,13642,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT11-TN1.1,AMM 20PB,-,-42.0,0.0,0,----,----,-
SOEM1,13642,F12/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT11-TN1.1,AMM 20PB,-,-37.3,0.0,0,----,----,-
SOEM1,13642,1/12.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT11-TN1.1,AMM 20PB,-,-38.5,-38.5,0,ATBs,587a,-
SOEM1,13638,F2/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COT09.1,AMM 20PB,-,-50.4,0.0,0,----,----,-
SOEM1,13638,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-COT09.1,AMM 20PB,-,-45.1,-45.1,0,CT9b,CT7f,-
SOEM1,13638,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-COT09.1,AMM 20PB,-,-48.2,-48.1,0,CT9d,C36c,-
SOEM1,13671,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4964.1,AMM 2PB,-,-43.8,-43.8,0,L64b,A87c,-
SOEM1,13706,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-BJ0603-TN2.2,AMM 6PC,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,13646,F8/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1501.1,AMM 20PB,-,-42.3,0.0,0,----,----,-
SOEM1,13646,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1501.1,AMM 20PB,-,-39.8,0.0,0,----,----,-
SOEM1,13646,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1501.1,AMM 20PB,-,-39.8,-39.5,0,Z01b,Z47b,-
SOEM1,13646,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1501.1,AMM 20PB,-,-40.7,-40.7,0,Z01n,ZT1z,-
SOEM1,13694,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1673.1,AMM 6PC,-,-44.5,0.0,0,----,----,-
SOEM1,13669,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1687.1,AMM 6PC,-,-41.6,-41.9,0,A87c,L64b,-
SOEM1,13678,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4981.1,AMM 2PB,-,-43.2,-43.2,0,L81d,A81c,-
SOEM1,13689,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5375.1,AMM 2PB,-,-41.6,0.0,0,----,----,-
SOEM1,13672,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4958.1,AMM 6PC,-,-40.1,0.0,0,----,----,-
SOEM1,13700,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1680.1,AMM 2PB,-,-38.8,-38.8,0,A80b,L36h,-
SOEM1,13692,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5413.1,AMM 2PB,-,-40.4,0.0,0,----,----,-
SOEM1,13729,Unreachable Bulk FC,2021-01-21 00:00:00,24,Near End,TN-AL4969.1,AMM 6PC,-,-,-,0,----,----,PM Failure - Data no longer available in NE
SOEM1,13664,F14/1.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM1.1,AMM 20PB,-,-51.7,0.0,0,----,----,-
SOEM1,13664,F14/2.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM1.1,AMM 20PB,-,-57.0,0.0,0,----,----,-
SOEM1,13664,1/19.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM1.1,AMM 20PB,-,-41.3,-41.2,0,AT7q,642a,-
SOEM1,13664,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-ALT07-AMM1.1,AMM 20PB,-,-45.4,-45.4,0,AT7h,A58a,-
SOEM1,13703,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1669.1,AMM 6PC,-,-47.0,-47.3,0,A69d,696c,-
SOEM1,13702,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5496.1,AMM 6PC,-,-47.6,-47.3,0,696c,A69d,-
SOEM1,13702,F4/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5496.1,AMM 6PC,-,-47.0,0.0,0,----,----,-
SOEM1,13708,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6007.1,AMM 6PC,-,-40.4,0.0,0,----,----,-
SOEM1,13708,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-CO6007.1,AMM 6PC,-,-47.6,-47.6,0,c07d,c56b,-
SOEM1,13730,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5313.1,AMM 2PB,-,-41.3,0.0,0,----,----,-
SOEM1,13719,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5277.1,AMM 2PB,-,-42.9,0.0,0,----,----,-
SOEM1,13709,F3/1.1/1,2021-01-21 00:00:00,24,Near End,TN-TO1506.1,AMM 2PB,-,-41.6,0.0,0,----,----,-
SOEM1,13731,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1653-TN1.1,AMM 6PC,-,-42.9,-43.1,0,A53b,555a,-
SOEM1,13720,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5008.1,AMM 20PB,-,-99.9,0.0,0,208f,636b,PM Failure - NE PM data is invalid
SOEM1,13720,F8/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5008.1,AMM 20PB,-,-45.4,0.0,0,----,----,-
SOEM1,13724,F17/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1643.1,AMM 20PB,-,-45.4,0.0,0,----,----,-
SOEM1,13724,F9/1.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1643.1,AMM 20PB,-,-38.8,0.0,0,----,----,-
SOEM1,13724,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-AL1643.1,AMM 20PB,-,-43.2,-43.2,0,A43h,n69a,-
SOEM1,13773,F2/1.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0945.1,AMM 2PB,-,-46.0,0.0,0,----,----,-
