COPY: Input record 21 has been rejected (Invalid timestamp format 'Unreachable Bulk FC' for column 2 (DATETIME_KEY).Invalid input syntax for timestamp: "Unreachable Bulk FC").  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 21 for the rejected record. This record was record 21 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 22 has been rejected (Invalid timestamp format 'Unreachable Bulk FC' for column 2 (DATETIME_KEY).Invalid input syntax for timestamp: "Unreachable Bulk FC").  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 22 for the rejected record. This record was record 22 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 23 has been rejected (Invalid timestamp format '1/2/1__a40b__a14c' for column 2 (DATETIME_KEY).Timezone "a40b__a14c" not recognized).  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 23 for the rejected record. This record was record 23 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 24 has been rejected (Invalid timestamp format '1/3/1__a40c__a26b' for column 2 (DATETIME_KEY).Timezone "a40c__a26b" not recognized).  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 24 for the rejected record. This record was record 24 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 25 has been rejected (Invalid timestamp format '1/2/1__n82a__272c' for column 2 (DATETIME_KEY).Timezone "n82a__272c" not recognized).  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 25 for the rejected record. This record was record 25 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 26 has been rejected (Invalid timestamp format '1/4/1__n83c__x40a' for column 2 (DATETIME_KEY).Timezone "n83c__x40a" not recognized).  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 26 for the rejected record. This record was record 26 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 27 has been rejected (Invalid timestamp format '1/3/1__n83b__570a' for column 2 (DATETIME_KEY).Timezone "n83b__570a" not recognized).  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 27 for the rejected record. This record was record 27 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 28 has been rejected (Invalid timestamp format '1/3/1__ATDn__ATJn' for column 2 (DATETIME_KEY).Invalid input syntax for timestamp: "1/3/1__ATDn__ATJn").  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 28 for the rejected record. This record was record 28 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 29 has been rejected (Invalid timestamp format '1/18+19/1__ATDf__A17b' for column 2 (DATETIME_KEY).Invalid input syntax for timestamp: "1/18+19/1__ATDf__A17b").  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 29 for the rejected record. This record was record 29 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
COPY: Input record 30 has been rejected (Invalid timestamp format '1/5/1__ATDp__ATJp' for column 2 (DATETIME_KEY).Invalid input syntax for timestamp: "1/5/1__ATDp__ATJp").  Please see C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\Data\UnloadedData\rejected_SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv, record 30 for the rejected record. This record was record 30 from C:\Users\User\Desktop\G\Baby NI Project\Code\NI-BE\NI-BE\NI-BE\SOEM1_TN_RADIO_LINK_POWER_20200312_001500.csv
